Date,Close,Volume
Nov-16-2022,16673.50771,57818172615
Nov-15-2022,16894.9265,68872354802
Nov-14-2022,16630.63746,64554331975
Nov-13-2022,16349.9976,39952276053
Nov-12-2022,16802.1943,68135292658
Nov-11-2022,17104.1984,1.09E+11
Nov-10-2022,17590.41467,1.54E+11
Nov-09-2022,15789.34242,1.65E+11
Nov-08-2022,18528.52093,1.16E+11
Nov-07-2022,20591.7459,75255069696
Nov-06-2022,20913.0539,54828288043
Nov-05-2022,21281.5851,93930901874
Nov-04-2022,21156.078,86139251797
Nov-03-2022,20208.59651,89252131698
Nov-02-2022,20151.52308,69104918002
Nov-01-2022,20481.5549,75086343467
Oct-31-2022,20504.46023,63533875356
Oct-30-2022,20621.7479,64733978709
Oct-29-2022,20811.98837,78150625138
Oct-28-2022,20608.2579,86808559758
Oct-27-2022,20283.97975,97985674212
Oct-26-2022,20754.02397,1.12E+11
Oct-25-2022,20110.87556,62423042788
Oct-24-2022,19335.3937,57568925284
Oct-23-2022,19548.7249,29334480682
Oct-22-2022,19202.85297,51155992135
Oct-21-2022,19166.3286,56719066041
Oct-20-2022,19042.9309,50448821589
Oct-19-2022,19124.9892,61076924388
Oct-18-2022,19351.0697,62745223680
Oct-17-2022,19558.1117,48744779300
Oct-16-2022,19259.62065,31434982425
Oct-15-2022,19054.8847,55450156103
Oct-14-2022,19191.0274,94607306809
Oct-13-2022,19380.6893,66306380333
Oct-12-2022,19157.97735,57228996066
Oct-11-2022,19045.5416,58945067207
Oct-10-2022,19135.37402,43632528537
Oct-09-2022,19436.3351,32508420907
Oct-08-2022,19401.0105,47210778232
Oct-07-2022,19533.02825,60960544333
Oct-06-2022,19948.2219,73072720043
Oct-05-2022,20168.6041,69289916686
Oct-04-2022,20339.726,68130612935
Oct-03-2022,19610.3879,57075608007
Oct-02-2022,19035.34988,38546956252
Oct-01-2022,19305.1719,68653690679
Sep-30-2022,19449.60774,83393624974
Sep-29-2022,19593.33746,93504140231
Sep-28-2022,19399.48878,1.09E+11
Sep-27-2022,19098.47982,98288909824
Sep-26-2022,19238.7536,67509007649
Sep-25-2022,18814.0516,44811745465
Sep-24-2022,18931.73411,70758854556
Sep-23-2022,19245.96942,77987818268
Sep-22-2022,19429.13269,99240692196
Sep-21-2022,18501.82049,73457138532
Sep-20-2022,18873.2005,77663890643
Sep-19-2022,19576.6372,79169374905
Sep-18-2022,19393.59391,47383656476
Sep-17-2022,20123.64055,57758805461
Sep-16-2022,19756.26819,66830132537
Sep-15-2022,19662.3883,75639756188
Sep-14-2022,20251.71983,84479598023
Sep-13-2022,20172.39246,81152505173
Sep-12-2022,22387.93863,69203768619
Sep-11-2022,21789.45241,51346227840
Sep-10-2022,21661.704,62426090340
Sep-09-2022,21370.64087,60209335509
Sep-08-2022,19318.4204,49633780892
Sep-07-2022,19275.30356,56371120128
Sep-06-2022,18812.06104,48719532558
Sep-05-2022,19808.09596,35287255189
Sep-04-2022,19975.3081,30188903488
Sep-03-2022,19834.79562,46422244779
Sep-02-2022,19927.5466,53777627900
Sep-01-2022,20145.5884,59976236430
Aug-31-2022,20046.9471,68910236345
Aug-30-2022,19768.0653,59130067822
Aug-29-2022,20280.87118,50011859822
Aug-28-2022,19606.7351,41580848932
Aug-27-2022,20050.5705,59715633081
Aug-26-2022,20215.51485,54504579115
Aug-25-2022,21591.28483,50399097415
Aug-24-2022,21378.10481,50558561664
Aug-23-2022,21516.13082,56455916260
Aug-22-2022,21418.635,48612705849
Aug-21-2022,21515.70635,42209985479
Aug-20-2022,21163.4085,61145030799
Aug-19-2022,20840.72427,56799885625
Aug-18-2022,23206.1852,50975738596
Aug-17-2022,23311.75915,55592942003
Aug-16-2022,23889.74606,59133679900
Aug-15-2022,24146.6057,59267124807
Aug-14-2022,24323.00217,45036090766
Aug-13-2022,24427.97318,55096228622
Aug-12-2022,24395.938,74588843079
Aug-11-2022,23928.9778,86265117554
Aug-10-2022,23940.2045,75259928007
Aug-09-2022,23158.6991,70921624871
Aug-08-2022,23792.955,61125921052
Aug-07-2022,23170.70242,37227900821
Aug-06-2022,22938.3603,46671867100
Aug-05-2022,23225.78975,1.30E+11
Aug-04-2022,22635.52,63618554425
Aug-03-2022,22812.3048,61731132919
Aug-02-2022,22963.82554,64458226290
Aug-01-2022,23311.59284,63362851484
Jul-31-2022,23314.4296,70552922681
Jul-30-2022,23642.24323,78457212018
Jul-29-2022,23746.2734,82637280583
Jul-28-2022,23847.01344,95390300729
Jul-27-2022,22943.12042,74499287061
Jul-26-2022,21206.71524,80699937496
Jul-25-2022,21340.4673,63096376192
Jul-24-2022,22600.78471,64037183873
Jul-23-2022,22471.3157,66410503533
Jul-22-2022,22701.085,86243476341
Jul-21-2022,23180.0875,91477466453
Jul-20-2022,23244.5742,93750028124
Jul-19-2022,23407.3451,1.04E+11
Jul-18-2022,22440.03658,75819726180
Jul-17-2022,20769.40226,63000171477
Jul-16-2022,21192.11367,67204086400
Jul-15-2022,20831.31137,70225059640
Jul-14-2022,20587.5358,67129015438
Jul-13-2022,20187.1528,55545072384
Jul-12-2022,19313.26076,48327162041
Jul-11-2022,19992.29457,49043628075
Jul-10-2022,20857.65584,54982980252
Jul-09-2022,21592.74175,83660958023
Jul-08-2022,21801.08221,70338781755
Jul-07-2022,21647.16593,44030315826
Jul-06-2022,20557.53555,52267397111
Jul-05-2022,20185.96233,47991911818
Jul-04-2022,20255.6454,33124206628
Jul-03-2022,19310.0755,29227636338
Jul-02-2022,19246.50949,39790523570
Jul-01-2022,19336.10444,63618849237
Jun-30-2022,19816.74636,46778511125
Jun-29-2022,20101.12,45608149549
Jun-28-2022,20293.4508,42703964992
Jun-27-2022,20732.9834,39899888825
Jun-26-2022,21029.2163,36017590144
Jun-25-2022,21499.97104,45185609102
Jun-24-2022,21279.53233,49938802076
Jun-23-2022,21075.1688,50275136313
Jun-22-2022,19976.05359,52507160192
Jun-21-2022,20739.94339,56244118427
Jun-20-2022,20672.8011,63496474254
Jun-19-2022,20554.9027,82744323328
Jun-18-2022,19007.5031,61457061781
Jun-17-2022,20468.2145,67973860679
Jun-16-2022,20383.6889,92380926152
Jun-15-2022,22490.59073,90580280562
Jun-14-2022,22209.515,1.24E+11
Jun-13-2022,22509.0994,1.05E+11
Jun-12-2022,26704.72936,60305080590
Jun-11-2022,28399.9749,53289670457
Jun-10-2022,29082.53195,52091153522
Jun-09-2022,30111.70675,48748364380
Jun-08-2022,30204.54858,75542208296
Jun-07-2022,31193.0692,68097897088
Jun-06-2022,31367.4226,49275600327
Jun-05-2022,29909.21037,28084240917
Jun-04-2022,29840.07522,39962044160
Jun-03-2022,29717.55805,53726854599
Jun-02-2022,30441.46505,72164759239
Jun-01-2022,29789.42113,64099978301
May-31-2022,31852.83438,70227787193
May-30-2022,31720.0295,50971087600
May-29-2022,29445.7241,29084438123
May-28-2022,29047.06027,52117457771
May-27-2022,28606.47447,79709591396
May-26-2022,29353.61926,67488629632
May-25-2022,29557.53374,59054062151
May-24-2022,29674.1123,61173457223
May-23-2022,29114.08113,49091907998
May-22-2022,30366.04222,34792840363
May-21-2022,29449.98556,48647341319
May-20-2022,29234.03291,64020598172
May-19-2022,30376.33148,77876670965
May-18-2022,28760.1539,66819677366
May-17-2022,30452.62433,54496429838
May-16-2022,29880.54816,55757204907
May-15-2022,31333.76562,45280980437
May-14-2022,30123.7756,66074598286
May-13-2022,29250.004,1.43E+11
May-12-2022,29130.0386,1.38E+11
May-11-2022,28984.5358,1.03E+11
May-10-2022,31024.7033,1.27E+11
May-09-2022,30363.86562,77739876770
May-08-2022,33933.54281,59930329173
May-07-2022,35552.564,52179098249
May-06-2022,36033.0634,84644729017
May-05-2022,36568.7596,71671425773
May-04-2022,39699.03396,57656679965
May-03-2022,37732.29975,64576497095
May-02-2022,38503.90959,65011354367
May-01-2022,38467.094,49695227038
Apr-30-2022,37660.45292,56363985095
Apr-29-2022,38592.00442,67804116466
Apr-28-2022,39749.9386,65834105863
Apr-27-2022,39248.43928,73618715406
Apr-26-2022,38026.74626,67555517227
Apr-25-2022,40475.27521,58683004978
Apr-24-2022,39479.99697,39181600747
Apr-23-2022,39419.5301,61949621810
Apr-22-2022,39757.5541,81778114660
Apr-21-2022,40528.7777,73691646478
Apr-20-2022,41363.50366,69240966369
Apr-19-2022,41504.4185,70678190373
Apr-18-2022,40826.6711,60921696974
Apr-17-2022,39678.0001,31897051044
Apr-16-2022,40386.5108,35562888235
Apr-15-2022,40558.127,62222356110
Apr-14-2022,39909.71687,1.11E+11
Apr-13-2022,41160.0481,73354177156
Apr-12-2022,40169.21512,80791296855
Apr-11-2022,39456.93304,80332825509
Apr-10-2022,42242.7841,43043982571
Apr-09-2022,42788.71116,73792248078
Apr-08-2022,42283.4292,66062123279
Apr-07-2022,43480.17472,75865888668
Apr-06-2022,43138.51947,82230669555
Apr-05-2022,45573.53741,1.08E+11
Apr-04-2022,46605.60297,75797947520
Apr-03-2022,46430.69671,53182050972
Apr-02-2022,45845.95756,68534723186
Apr-01-2022,46231.00476,82428634330
Mar-31-2022,45540.82639,64306786076
Mar-30-2022,47100.45937,60347299812
Mar-29-2022,47498.66565,64970232761
Mar-28-2022,46888.22115,72557284891
Mar-27-2022,46842.71955,38989618745
Mar-26-2022,44533.21742,52033351154
Mar-25-2022,44365.18255,64975617209
Mar-24-2022,43948.89113,58305154460
Mar-23-2022,42925.97798,55434469876
Mar-22-2022,42376.74422,66069747399
Mar-21-2022,41051.83346,48679170660
Mar-20-2022,41252.05199,39440414009
Mar-19-2022,42166.22954,47396630066
Mar-18-2022,41767.09817,53167419719
Mar-17-2022,40958.22516,68916952832
Mar-16-2022,41147.27989,74235084060
Mar-15-2022,39302.01679,54149954759
Mar-14-2022,39599.02437,47001002610
Mar-13-2022,37824.35153,33924499228
Mar-12-2022,38875.98605,56650400299
Mar-11-2022,38770.04591,73106728690
Mar-10-2022,39461.35102,1.18E+11
Mar-09-2022,41955.06532,81739633849
Mar-08-2022,38724.82009,87695148501
Mar-07-2022,37991.87947,61781654514
Mar-06-2022,38385.18525,40023234667
Mar-05-2022,39409.21247,59407483445
Mar-04-2022,39120.0424,73188777467
Mar-03-2022,42450.88343,66512987511
Mar-02-2022,43938.47684,77745565525
Mar-01-2022,44359.8712,92935896889
Feb-28-2022,43181.1437,68880211740
Feb-27-2022,37714.48389,46101678642
Feb-26-2022,39033.5353,53525292772
Feb-25-2022,39219.47676,85942038343
Feb-24-2022,38296.16593,1.31E+11
Feb-23-2022,37287.48634,1.09E+11
Feb-22-2022,38302.8439,81464065636
Feb-21-2022,37003.15356,57203595477
Feb-20-2022,38464.8528,39952153991
Feb-19-2022,40112.55953,50941849785
Feb-18-2022,39976.23595,67854684189
Feb-17-2022,40491.0412,59257593216
Feb-16-2022,43997.7116,51244306560
Feb-15-2022,44602.5315,58821263488
Feb-14-2022,42594.9419,47232394517
Feb-13-2022,42235.5136,39865657948
Feb-12-2022,42126.3511,65888611477
Feb-11-2022,42377.6527,86770612437
Feb-10-2022,43524.37792,65554357845
Feb-09-2022,44283.9142,68034018631
Feb-08-2022,44082.39258,73991938261
Feb-07-2022,43905.99798,55562600875
Feb-06-2022,42388.07234,47310906873
Feb-05-2022,41360.0538,78108918926
Feb-04-2022,41653.56036,55437962574
Feb-03-2022,37027.78,48461561216
Feb-02-2022,36835.9015,53890737621
Feb-01-2022,38761.9683,56064105714
Jan-31-2022,38472.00624,55549798962
Jan-30-2022,37937.339,34793417166
Jan-29-2022,38131.8236,43358998030
Jan-28-2022,37784.7229,57734635207
Jan-27-2022,37201.84235,72166742215
Jan-26-2022,36775.5295,63422975943
Jan-25-2022,36948.63103,91347141964
Jan-24-2022,36705.9179,75077380196
Jan-23-2022,36231.1426,81586496356
Jan-22-2022,35015.93463,1.06E+11
Jan-21-2022,36400.668,86773141888
Jan-20-2022,40673.94412,49528825060
Jan-19-2022,41676.49878,53128314580
Jan-18-2022,42352.1359,53607842418
Jan-17-2022,42199.00911,69711029248
Jan-16-2022,43104.67713,56378730624
Jan-15-2022,43145.30763,62347797020
Jan-14-2022,43068.72658,62549530396
Jan-13-2022,42580.3303,50948501191
Jan-12-2022,43900.027,54479088242
Jan-11-2022,42674.2972,74616303445
Jan-10-2022,41786.2184,95449311303
Jan-09-2022,41880.90095,70389962012
Jan-08-2022,41752.93,85660416754
Jan-07-2022,41512.9242,88215244174
Jan-06-2022,43119.06386,1.11E+11
Jan-05-2022,43529.7281,1.09E+11
Jan-04-2022,45884.45966,74674146005
Jan-03-2022,46424.346,1.16E+11
Jan-02-2022,47313.6322,74535852089
Jan-01-2022,47544.4994,99413619769
Dec-31-2021,46304.94959,78100267492
Dec-30-2021,47161.0092,1.23E+11
Dec-29-2021,46408.30267,88269733931
Dec-28-2021,47637.8884,59398212508
Dec-27-2021,50650.17144,46958435300
Dec-26-2021,50799.97886,42671826325
Dec-25-2021,50629.98124,42058927196
Dec-24-2021,50771.9277,54528629746
Dec-23-2021,50795.70373,48359492622
Dec-22-2021,48648.50605,52735526286
Dec-21-2021,48938.9095,62230469988
Dec-20-2021,46878.42809,51058403684
Dec-19-2021,46686.4963,44667184937
Dec-18-2021,46871.01844,58797940996
Dec-17-2021,46305.32715,57135221177
Dec-16-2021,47709.1644,70100915925
Dec-15-2021,48787.2417,61369380949
Dec-14-2021,48395.29567,67494313142
Dec-13-2021,46745.6254,54139662683
Dec-12-2021,50116.99176,46747982706
Dec-11-2021,49286.36663,63290674631
Dec-10-2021,47092.3307,98359015374
Dec-09-2021,47834.99429,1.36E+11
Dec-08-2021,50471.21696,1.28E+11
Dec-07-2021,50559.94761,1.51E+11
Dec-06-2021,50453.04698,1.65E+11
Dec-05-2021,49217.9124,1.37E+11
Dec-04-2021,49014.11288,1.66E+11
Dec-03-2021,53708.6772,1.15E+11
Dec-02-2021,56405.66892,1.34E+11
Dec-01-2021,57173.0795,1.28E+11
Nov-30-2021,57030.12565,1.12E+11
Nov-29-2021,57876.49424,1.04E+11
Nov-28-2021,57158.66834,72397988452
Nov-27-2021,54487.45022,85681165966
Nov-26-2021,53663.60159,90868399886
Nov-25-2021,58907.05076,85144802119
Nov-24-2021,57103.4606,92075052089
Nov-23-2021,57672.52894,80273621447
Nov-22-2021,56369.5245,64891116995
Nov-21-2021,58681.09231,54396801621
Nov-20-2021,59815.37361,61671238556
Nov-19-2021,58046.88915,98574108786
Nov-18-2021,56749.2716,86652421148
Nov-17-2021,60338.9249,96569006905
Nov-16-2021,60189.9985,1.03E+11
Nov-15-2021,63715.76978,92914188431
Nov-14-2021,65255.04686,59249840057
Nov-13-2021,64471.04362,65339468069
Nov-12-2021,64315.36364,71878085660
Nov-11-2021,64800.36102,1.01E+11
Nov-10-2021,64871.25216,82515809849
Nov-09-2021,66913.3364,87830965772
Nov-08-2021,67500.02474,74247256680
Nov-07-2021,63180.13308,51662948793
Nov-06-2021,61416.30848,67753831524
Nov-05-2021,61026.01799,78060530859
Nov-04-2021,61367.93383,91063906304
Nov-03-2021,62941.48199,78078281728
Nov-02-2021,63175.51239,74053887693
Nov-01-2021,61065.03107,76192515527
Oct-31-2021,61339.97564,74910356821
Oct-30-2021,61661.28735,82731468345
Oct-29-2021,62220.29366,86787949710
Oct-28-2021,60438.74647,99674333810
Oct-27-2021,58681.0152,84438787371
Oct-26-2021,60396.4959,85019446770
Oct-25-2021,62989.5447,1.24E+11
Oct-24-2021,60849.6164,78674725788
Oct-23-2021,61238.6222,99046595243
Oct-22-2021,60694.00001,1.06E+11
Oct-21-2021,62298.09301,1.15E+11
Oct-20-2021,65986.30294,97986327751
Oct-19-2021,64217.0839,85006746874
Oct-18-2021,61953.2331,98838596114
Oct-17-2021,61582.25155,99027803955
Oct-16-2021,60860.89184,1.21E+11
Oct-15-2021,61526.33413,86118647815
Oct-14-2021,57351.73842,74616135622
Oct-13-2021,57357.6067,87099681979
Oct-12-2021,56035.85825,1.06E+11
Oct-11-2021,57399.22647,1.01E+11
Oct-10-2021,54689.5713,85188122482
Oct-09-2021,55102.17221,77278436708
Oct-08-2021,53892.9323,83169587982
Oct-07-2021,53809.13817,88802412237
Oct-06-2021,55385.44519,77199761550
Oct-05-2021,51545.04937,68596958151
Oct-04-2021,49176.7613,60738746937
Oct-03-2021,48144.1454,47566767232
Oct-02-2021,47710.5155,60614023324
Oct-01-2021,48080.37284,63060539364
Sep-30-2021,43797.5922,54175087118
Sep-29-2021,41543.6399,50405842858
Sep-28-2021,40909.3105,51750097181
Sep-27-2021,42278.30996,51031440798
Sep-26-2021,43209.8655,46581943142
Sep-25-2021,42718.93784,66894799872
Sep-24-2021,42748.0353,68753344062
Sep-23-2021,44844.228,67141167915
Sep-22-2021,43579.97298,1.02E+11
Sep-21-2021,40538.4344,85540318436
Sep-20-2021,42966.0101,72526282809
Sep-19-2021,47201.5018,51351781646
Sep-18-2021,48210.7774,52242868759
Sep-17-2021,47197.5518,53341337586
Sep-16-2021,47816.2504,59031345166
Sep-15-2021,48092.9703,68721306041
Sep-14-2021,47012.9104,77498384327
Sep-13-2021,44990.02141,65135996772
Sep-12-2021,46058.0015,48187149198
Sep-11-2021,45096.0509,55353657422
Sep-10-2021,44833.0831,55572355650
Sep-09-2021,46319.9526,67899230933
Sep-08-2021,45972.9463,1.07E+11
Sep-07-2021,46881.9971,82249292260
Sep-06-2021,52639.2443,59320284405
Sep-05-2021,51698.7267,53857252210
Sep-04-2021,49974.09728,66721901412
Sep-03-2021,49987.63657,75273290556
Sep-02-2021,49318.558,68777141351
Sep-01-2021,48744.6322,60738599083
Aug-31-2021,47225.2696,56943712626
Aug-30-2021,47020.6765,48179454138
Aug-29-2021,48876.7643,48229478486
Aug-28-2021,48864.0249,53492946569
Aug-27-2021,49005.9495,57376285724
Aug-26-2021,47130.6185,63803503263
Aug-25-2021,48939.9658,60151994652
Aug-24-2021,47734.0314,65083046848
Aug-23-2021,49486.4032,63427233892
Aug-22-2021,49223.94712,54305803375
Aug-21-2021,49000.4242,66932790904
Aug-20-2021,49270.61315,64823787278
Aug-19-2021,46666.8683,57015323932
Aug-18-2021,44856.0324,74813786340
Aug-17-2021,44569.5598,76216552899
Aug-16-2021,45906.7425,66521713775
Aug-15-2021,47057.4919,60388411065
Aug-14-2021,47053.5097,63747047794
Aug-13-2021,47799.97212,66684585358
Aug-12-2021,44434.3365,80625549753
Aug-11-2021,45670.172,65924957909
Aug-10-2021,45543.91666,72283654172
Aug-09-2021,46265.47428,74184672057
Aug-08-2021,43780.2388,75737447467
Aug-07-2021,44665.77153,74440143149
Aug-06-2021,42792.7879,70411983531
Aug-05-2021,40849.95098,59042920661
Aug-04-2021,39772.4717,55749176732
Aug-03-2021,38255.05,58660971022
Aug-02-2021,39153.01029,66317530652
Aug-01-2021,40120.70072,58507194382
Jul-31-2021,41700.99674,73216348004
Jul-30-2021,42094.78,58156415289
Jul-29-2021,39993.53,71065073252
Jul-28-2021,39999.97,86298185116
Jul-27-2021,39184.61,88056814919
Jul-26-2021,37211.42,84057801560
Jul-25-2021,35227.35,40433578091
Jul-24-2021,34211.77,48296097849
Jul-23-2021,33506.09382,43696585344
Jul-22-2021,32338.55,54591578894
Jul-21-2021,32142.94,50268395206
Jul-20-2021,29759.93,47087937607
Jul-19-2021,30851.95,36608378155
Jul-18-2021,31813,35431331812
Jul-17-2021,31570.17,39981969159
Jul-16-2021,31385.55,54022773717
Jul-15-2021,31641.44705,55759464576
Jul-14-2021,32776.13963,47348114517
Jul-13-2021,32567.57251,54416065045
Jul-12-2021,33219.352,59765045362
Jul-11-2021,34249.77404,55801800861
Jul-10-2021,33548.81733,66022713756
Jul-09-2021,33866.19638,76918683136
Jul-08-2021,32837.96027,66246736882
Jul-07-2021,33867.46512,57955368704
Jul-06-2021,34106.80638,61017993116
Jul-05-2021,33866.54475,50617003705
Jul-04-2021,35312.38754,38805155755
Jul-03-2021,34698.30313,40253461669
Jul-02-2021,33846.00709,53898509084
Jul-01-2021,33628.67,55957183185
Jun-30-2021,35060.42897,57470426223
Jun-29-2021,35840.38647,58783976277
Jun-28-2021,34439.12,56438771250
Jun-27-2021,34579.03,60510865624
Jun-26-2021,31858.58,68428884823
Jun-25-2021,31708.50893,60748465088
Jun-24-2021,34580.35118,60517323380
Jun-23-2021,33646.15,96666188116
Jun-22-2021,32366.97,97091051263
Jun-21-2021,31606.39,78609740782
Jun-20-2021,35648.51716,55193357753
Jun-19-2021,35635.38,62826737678
Jun-18-2021,35577.47,61575865500
Jun-17-2021,38082.08,69040871645
Jun-16-2021,38290.04332,64077215237
Jun-15-2021,40204.51,72036187548
Jun-14-2021,40499.97,76608277490
Jun-13-2021,38990,57312107534
Jun-12-2021,35538.3,63889684892
Jun-11-2021,37200.35,65346487154
Jun-10-2021,36870.06,79255034405
Jun-09-2021,37345.04492,72582508402
Jun-08-2021,33369.13806,67316790680
Jun-07-2021,33550.00408,51875832505
Jun-06-2021,35781.01,54522810549
Jun-05-2021,35510.26,60989365547
Jun-04-2021,36908.14,67365715556
Jun-03-2021,39152.71,58852534940
Jun-02-2021,37622.43,65099865344
Jun-01-2021,36606.39,67803254598
May-31-2021,37303.75009,84345634531
May-30-2021,35618.15758,74745448305
May-29-2021,34523.41,78991545500
May-28-2021,35670.7,70858555178
May-27-2021,38479.69228,71587942585
May-26-2021,39184.76165,75075011442
May-25-2021,38165.78818,87992997205
May-24-2021,38619.3971,1.09E+11
May-23-2021,34834.68224,86352787200
May-22-2021,37555,1.14E+11
May-21-2021,37242.9427,1.12E+11
May-20-2021,40389.77811,1.89E+11
May-19-2021,36974.61474,1.45E+11
May-18-2021,43019.7743,97378342015
May-17-2021,43590.92217,1.14E+11
May-16-2021,46395.05,86152547558
May-15-2021,46786.61,80418871902
May-14-2021,49884.92,1.05E+11
May-13-2021,49655.62103,1.47E+11
May-12-2021,50482.43448,91534666588
May-11-2021,56721.83384,1.10E+11
May-10-2021,55772.28125,97599777791
May-09-2021,58169.72762,1.03E+11
May-08-2021,58711.17203,96516445929
May-07-2021,57339.55,96543881309
May-06-2021,56484.49,97608603995
May-05-2021,57338.36,1.05E+11
May-04-2021,53329.38764,1.04E+11
May-03-2021,57211.40864,79856745598
May-02-2021,56563.76,70170320536
May-01-2021,57793.51887,84085140058
Apr-30-2021,57758.64693,81510348963
Apr-29-2021,53610.42906,78228039366
Apr-28-2021,54766.5393,79980719165
Apr-27-2021,54924.0147,88040474936
Apr-26-2021,53954.40657,97639482840
Apr-25-2021,48987.68164,73945549998
Apr-24-2021,50007.71595,1.19E+11
Apr-23-2021,51020.04115,1.73E+11
Apr-22-2021,51843.6798,1.27E+11
Apr-21-2021,53889.33,1.15E+11
Apr-20-2021,56363.62,1.23E+11
Apr-19-2021,55653.24487,1.40E+11
Apr-18-2021,56037.12872,1.86E+11
Apr-17-2021,60078.27,1.60E+11
Apr-16-2021,61504.76862,1.66E+11
Apr-15-2021,63183.14,1.69E+11
Apr-14-2021,62628.97594,1.74E+11
Apr-13-2021,63528.48,1.58E+11
Apr-12-2021,59940.53,1.01E+11
Apr-11-2021,60018.28649,97875436777
Apr-10-2021,59747.4368,1.03E+11
Apr-09-2021,58159.44,77270327842
Apr-08-2021,58019.88,1.05E+11
Apr-07-2021,56073.47156,1.09E+11
Apr-06-2021,58093.23833,1.05E+11
Apr-05-2021,58777.73936,97931171133
Apr-04-2021,58215.19,1.05E+11
Apr-03-2021,57139.13796,91212846892
Apr-02-2021,58963.3276,1.05E+11
Apr-01-2021,58755.61518,1.16E+11
Mar-31-2021,58719.45437,1.03E+11
Mar-30-2021,58693.94856,98089413350
Mar-29-2021,57664.85097,91499980031
Mar-28-2021,55861.95,82011404714
Mar-27-2021,55917.88011,88506866567
Mar-26-2021,55002.76979,1.09E+11
Mar-25-2021,51412.19201,1.31E+11
Mar-24-2021,52584.7854,99933043546
Mar-23-2021,54599.96181,1.09E+11
Mar-22-2021,54249.99078,92548643675
Mar-21-2021,57392.2057,95572143442
Mar-20-2021,58219.82,87958442364
Mar-19-2021,58091.62367,1.02E+11
Mar-18-2021,57687.52056,1.13E+11
Mar-17-2021,58711.97874,1.03E+11
Mar-16-2021,56455.99844,1.30E+11
Mar-15-2021,55723.94916,1.28E+11
Mar-14-2021,59380.01894,1.22E+11
Mar-13-2021,61297.99739,1.34E+11
Mar-12-2021,57278.15502,1.32E+11
Mar-11-2021,57633.69981,1.39E+11
Mar-10-2021,55998.73927,1.20E+11
Mar-09-2021,54759.46169,1.17E+11
Mar-08-2021,52326.86244,1.02E+11
Mar-07-2021,51409.22675,86479140579
Mar-06-2021,48884.80043,97560333723
Mar-05-2021,48901.91568,1.18E+11
Mar-04-2021,48523.77958,1.19E+11
